EventID,EventName,StartDate,EndDate,Location,MemberId
1169,Reality Show,2022-02-23 15:00:00,2022-02-23 17:00:00,"Buenos Aires, Argentina",4
1170,Fan Meet-Up,2022-05-29 05:00:00,2022-05-29 06:00:00,"Cairo, Egypt",4
1171,Concert,2022-04-06 00:00:00,2022-04-06 01:00:00,"Cairo, Egypt",5
1172,Tour,2024-05-16 17:00:00,2024-05-16 19:00:00,"Manila, Philippines",2
1173,Fan Meet-Up,2024-04-18 02:00:00,2024-04-18 05:00:00,"Karachi, Pakistan",5
1174,Merch Sale Event,2023-06-07 01:00:00,2023-06-07 05:00:00,"Tokyo, Japan",3
1175,Fan Meet-Up,2023-01-06 11:00:00,2023-01-06 13:00:00,"São Paulo, Brazil",3
1176,Concert,2022-10-21 21:00:00,2022-10-21 22:00:00,"Buenos Aires, Argentina",2
1177,Tour,2022-09-17 06:00:00,2022-09-17 10:00:00,"Osaka, Japan",5
1178,Reality Show,2024-06-20 00:00:00,2024-06-20 04:00:00,"Beijing, China",1
1179,Concert,2022-11-14 04:00:00,2022-11-14 08:00:00,"Manila, Philippines",3
1180,Tour,2023-02-22 14:00:00,2023-02-22 16:00:00,"São Paulo, Brazil",4
1181,Reality Show,2022-10-09 04:00:00,2022-10-09 07:00:00,"Mexico City, Mexico",5
1182,Concert,2024-09-04 15:00:00,2024-09-04 17:00:00,"Manila, Philippines",5
1183,Reality Show,2024-10-13 16:00:00,2024-10-13 18:00:00,"Mexico City, Mexico",5
1184,Tour,2023-01-13 15:00:00,2023-01-13 17:00:00,"Kinshasa, DR Congo",4
1185,Concert,2024-01-14 14:00:00,2024-01-14 15:00:00,"Manila, Philippines",3
1186,Merch Sale Event,2022-02-08 04:00:00,2022-02-08 06:00:00,"Lagos, Nigeria",3
1187,Merch Sale Event,2024-01-21 08:00:00,2024-01-21 12:00:00,"Chongqing, China",3
1188,Reality Show,2022-01-22 04:00:00,2022-01-22 08:00:00,"Manila, Philippines",5
1189,Reality Show,2022-09-24 15:00:00,2022-09-24 16:00:00,"Lagos, Nigeria",2
1190,Reality Show,2022-06-18 12:00:00,2022-06-18 15:00:00,"Istanbul, Turkey",1
1191,Reality Show,2024-07-15 22:00:00,2024-07-16 01:00:00,"Buenos Aires, Argentina",1
1192,Concert,2023-08-17 10:00:00,2023-08-17 11:00:00,"São Paulo, Brazil",2
1193,Fan Meet-Up,2024-03-30 03:00:00,2024-03-30 06:00:00,"Tokyo, Japan",5
1194,Reality Show,2023-07-08 11:00:00,2023-07-08 12:00:00,"Beijing, China",4
1195,Concert,2024-03-25 01:00:00,2024-03-25 05:00:00,"São Paulo, Brazil",5
1196,Reality Show,2021-12-20 16:00:00,2021-12-20 17:00:00,"Dhaka, Bangladesh",5
1197,Reality Show,2024-05-11 05:00:00,2024-05-11 09:00:00,"Lagos, Nigeria",3
1198,Merch Sale Event,2022-07-11 21:00:00,2022-07-12 01:00:00,"Delhi, India",5
1199,Tour,2024-07-17 07:00:00,2024-07-17 08:00:00,"Beijing, China",4
1200,Concert,2023-05-23 09:00:00,2023-05-23 13:00:00,"Kinshasa, DR Congo",5
1201,Concert,2023-02-01 22:00:00,2023-02-02 00:00:00,"Beijing, China",2
1202,Reality Show,2024-03-25 08:00:00,2024-03-25 12:00:00,"Buenos Aires, Argentina",3
1203,Fan Meet-Up,2022-05-23 02:00:00,2022-05-23 04:00:00,"Cairo, Egypt",5
1204,Concert,2023-05-03 05:00:00,2023-05-03 08:00:00,"Osaka, Japan",2
1205,Merch Sale Event,2022-07-28 17:00:00,2022-07-28 19:00:00,"Karachi, Pakistan",5
1206,Fan Meet-Up,2024-07-03 23:00:00,2024-07-04 02:00:00,"Delhi, India",3
1207,Concert,2024-02-16 00:00:00,2024-02-16 03:00:00,"Kolkata, India",5
1208,Merch Sale Event,2023-08-02 10:00:00,2023-08-02 11:00:00,"Kinshasa, DR Congo",2
1209,Reality Show,2022-06-12 13:00:00,2022-06-12 16:00:00,"Mumbai, India",2
1210,Concert,2024-08-24 12:00:00,2024-08-24 14:00:00,"Cairo, Egypt",5
1211,Reality Show,2022-03-13 15:00:00,2022-03-13 18:00:00,"Mumbai, India",3
1212,Fan Meet-Up,2023-02-11 08:00:00,2023-02-11 11:00:00,"São Paulo, Brazil",5
1213,Reality Show,2023-05-19 11:00:00,2023-05-19 13:00:00,"Karachi, Pakistan",2
1214,Concert,2022-02-15 10:00:00,2022-02-15 11:00:00,"Istanbul, Turkey",5
1215,Tour,2023-02-18 14:00:00,2023-02-18 17:00:00,"Mexico City, Mexico",4
1216,Merch Sale Event,2024-10-05 01:00:00,2024-10-05 05:00:00,"Chongqing, China",4
1217,Merch Sale Event,2022-07-26 10:00:00,2022-07-26 14:00:00,"Karachi, Pakistan",5
1218,Reality Show,2023-01-14 05:00:00,2023-01-14 06:00:00,"Tokyo, Japan",2
1219,Tour,2022-10-17 21:00:00,2022-10-17 23:00:00,"Chongqing, China",5
1220,Concert,2024-06-17 15:00:00,2024-06-17 18:00:00,"Beijing, China",1
1221,Concert,2024-09-03 16:00:00,2024-09-03 19:00:00,"Kinshasa, DR Congo",2
1222,Concert,2022-04-22 01:00:00,2022-04-22 03:00:00,"Manila, Philippines",1
1223,Reality Show,2023-03-29 11:00:00,2023-03-29 15:00:00,"Istanbul, Turkey",2
1224,Reality Show,2024-09-23 18:00:00,2024-09-23 20:00:00,"Mexico City, Mexico",2
1225,Reality Show,2022-04-23 23:00:00,2022-04-24 00:00:00,"Istanbul, Turkey",5
1226,Reality Show,2024-10-26 18:00:00,2024-10-26 22:00:00,"Dhaka, Bangladesh",5
1227,Merch Sale Event,2022-05-27 09:00:00,2022-05-27 13:00:00,"Tokyo, Japan",4
1228,Fan Meet-Up,2022-06-17 16:00:00,2022-06-17 18:00:00,"Cairo, Egypt",2
1229,Reality Show,2024-04-16 19:00:00,2024-04-16 22:00:00,"Dhaka, Bangladesh",4
1230,Reality Show,2024-02-06 15:00:00,2024-02-06 18:00:00,"Cairo, Egypt",5
1231,Tour,2021-11-10 07:00:00,2021-11-10 10:00:00,"Delhi, India",1
1232,Fan Meet-Up,2024-08-24 01:00:00,2024-08-24 03:00:00,"Tokyo, Japan",4
1233,Fan Meet-Up,2024-01-28 11:00:00,2024-01-28 13:00:00,"Beijing, China",5
1234,Fan Meet-Up,2021-12-22 21:00:00,2021-12-22 22:00:00,"Dhaka, Bangladesh",4
1235,Fan Meet-Up,2024-08-15 12:00:00,2024-08-15 15:00:00,"Manila, Philippines",3
1236,Fan Meet-Up,2024-07-20 17:00:00,2024-07-20 18:00:00,"Tokyo, Japan",2
1237,Tour,2022-07-25 12:00:00,2022-07-25 14:00:00,"Chongqing, China",3
1238,Concert,2022-09-16 15:00:00,2022-09-16 16:00:00,"Tokyo, Japan",3
1239,Concert,2022-08-23 08:00:00,2022-08-23 12:00:00,"Osaka, Japan",1
1240,Tour,2023-12-27 11:00:00,2023-12-27 12:00:00,"São Paulo, Brazil",3
1241,Tour,2023-07-25 01:00:00,2023-07-25 02:00:00,"Mumbai, India",5
1242,Concert,2023-01-21 08:00:00,2023-01-21 12:00:00,"São Paulo, Brazil",3
1243,Merch Sale Event,2022-11-29 20:00:00,2022-11-30 00:00:00,"Kinshasa, DR Congo",4
1244,Fan Meet-Up,2023-01-01 20:00:00,2023-01-01 23:00:00,"Karachi, Pakistan",4
1245,Tour,2024-07-26 01:00:00,2024-07-26 04:00:00,"Manila, Philippines",5
1246,Fan Meet-Up,2022-11-18 14:00:00,2022-11-18 16:00:00,"Lagos, Nigeria",4
1247,Reality Show,2022-07-11 23:00:00,2022-07-12 02:00:00,"Beijing, China",5
1248,Reality Show,2023-10-20 03:00:00,2023-10-20 04:00:00,"São Paulo, Brazil",5
1249,Fan Meet-Up,2024-02-04 19:00:00,2024-02-04 21:00:00,"Kinshasa, DR Congo",4
1250,Fan Meet-Up,2022-12-01 09:00:00,2022-12-01 10:00:00,"Kolkata, India",4
1251,Reality Show,2022-02-27 05:00:00,2022-02-27 08:00:00,"Tokyo, Japan",1
1252,Reality Show,2022-09-01 04:00:00,2022-09-01 07:00:00,"Osaka, Japan",3
1253,Fan Meet-Up,2022-01-05 01:00:00,2022-01-05 05:00:00,"Mexico City, Mexico",3
1254,Reality Show,2023-08-18 13:00:00,2023-08-18 17:00:00,"Cairo, Egypt",2
1255,Fan Meet-Up,2024-01-08 15:00:00,2024-01-08 17:00:00,"Dhaka, Bangladesh",3
1256,Reality Show,2024-06-05 05:00:00,2024-06-05 07:00:00,"Mumbai, India",5
1257,Reality Show,2023-10-05 20:00:00,2023-10-05 22:00:00,"Cairo, Egypt",4
1258,Merch Sale Event,2024-04-13 13:00:00,2024-04-13 15:00:00,"Delhi, India",2
1259,Reality Show,2023-04-02 17:00:00,2023-04-02 21:00:00,"Mexico City, Mexico",2
1260,Fan Meet-Up,2023-09-26 23:00:00,2023-09-27 03:00:00,"Tokyo, Japan",4
1261,Fan Meet-Up,2024-09-04 22:00:00,2024-09-05 01:00:00,"Beijing, China",1
1262,Concert,2022-12-29 14:00:00,2022-12-29 15:00:00,"Delhi, India",5
1263,Fan Meet-Up,2024-06-27 11:00:00,2024-06-27 13:00:00,"São Paulo, Brazil",4
1264,Concert,2022-04-20 07:00:00,2022-04-20 09:00:00,"Buenos Aires, Argentina",5
1265,Fan Meet-Up,2023-06-26 04:00:00,2023-06-26 05:00:00,"Kolkata, India",3
1266,Merch Sale Event,2022-04-16 07:00:00,2022-04-16 10:00:00,"Rio de Janeiro, Brazil",5
1267,Fan Meet-Up,2024-04-25 13:00:00,2024-04-25 17:00:00,"Kolkata, India",5
1268,Merch Sale Event,2022-09-18 08:00:00,2022-09-18 10:00:00,"Istanbul, Turkey",4
1269,Reality Show,2023-07-07 14:00:00,2023-07-07 15:00:00,"Mumbai, India",5
1270,Concert,2023-04-06 21:00:00,2023-04-07 01:00:00,"São Paulo, Brazil",3
1271,Fan Meet-Up,2022-09-02 10:00:00,2022-09-02 12:00:00,"Istanbul, Turkey",3
1272,Concert,2024-06-27 00:00:00,2024-06-27 02:00:00,"Istanbul, Turkey",5
1273,Reality Show,2023-02-25 08:00:00,2023-02-25 09:00:00,"Dhaka, Bangladesh",3
1274,Reality Show,2024-09-06 09:00:00,2024-09-06 13:00:00,"Mexico City, Mexico",4
1275,Merch Sale Event,2022-12-09 00:00:00,2022-12-09 01:00:00,"Tokyo, Japan",3
1276,Fan Meet-Up,2024-02-27 15:00:00,2024-02-27 16:00:00,"Manila, Philippines",5
1277,Reality Show,2022-08-10 13:00:00,2022-08-10 17:00:00,"Tokyo, Japan",5
1278,Tour,2022-03-09 08:00:00,2022-03-09 09:00:00,"Osaka, Japan",2
1279,Merch Sale Event,2023-07-27 18:00:00,2023-07-27 21:00:00,"Rio de Janeiro, Brazil",2
1280,Merch Sale Event,2023-03-18 11:00:00,2023-03-18 12:00:00,"Lagos, Nigeria",5
1281,Tour,2023-10-18 15:00:00,2023-10-18 17:00:00,"Mumbai, India",1
1282,Reality Show,2023-08-03 01:00:00,2023-08-03 04:00:00,"Delhi, India",2
1283,Concert,2022-12-09 13:00:00,2022-12-09 17:00:00,"Osaka, Japan",4
1284,Reality Show,2022-10-18 00:00:00,2022-10-18 02:00:00,"Istanbul, Turkey",1
1285,Concert,2022-06-19 08:00:00,2022-06-19 12:00:00,"Delhi, India",2
1286,Merch Sale Event,2024-05-07 03:00:00,2024-05-07 06:00:00,"Buenos Aires, Argentina",3
1287,Fan Meet-Up,2023-03-23 17:00:00,2023-03-23 20:00:00,"Mumbai, India",3
1288,Merch Sale Event,2023-05-16 05:00:00,2023-05-16 06:00:00,"Beijing, China",2
1289,Tour,2023-07-16 12:00:00,2023-07-16 13:00:00,"Kolkata, India",2
1290,Fan Meet-Up,2023-11-14 11:00:00,2023-11-14 13:00:00,"Buenos Aires, Argentina",2
1291,Reality Show,2024-10-12 10:00:00,2024-10-12 11:00:00,"Shanghai, China",4
1292,Reality Show,2022-03-18 21:00:00,2022-03-18 23:00:00,"Mexico City, Mexico",1
1293,Fan Meet-Up,2022-04-13 09:00:00,2022-04-13 12:00:00,"Mexico City, Mexico",4
1294,Reality Show,2024-03-27 22:00:00,2024-03-28 00:00:00,"Cairo, Egypt",5
1295,Reality Show,2023-02-26 04:00:00,2023-02-26 07:00:00,"Karachi, Pakistan",5
1296,Reality Show,2024-09-18 19:00:00,2024-09-18 22:00:00,"Chongqing, China",5
1297,Concert,2023-07-04 14:00:00,2023-07-04 15:00:00,"Kinshasa, DR Congo",1
1298,Merch Sale Event,2023-07-03 21:00:00,2023-07-04 00:00:00,"Beijing, China",5
1299,Reality Show,2022-09-29 13:00:00,2022-09-29 14:00:00,"Osaka, Japan",2
1300,Reality Show,2024-01-15 20:00:00,2024-01-15 21:00:00,"Mumbai, India",1
1301,Tour,2024-02-15 09:00:00,2024-02-15 11:00:00,"Kinshasa, DR Congo",1
1302,Tour,2024-04-04 00:00:00,2024-04-04 03:00:00,"Beijing, China",1
1303,Merch Sale Event,2022-08-22 20:00:00,2022-08-22 21:00:00,"Mexico City, Mexico",3
1304,Tour,2022-02-11 12:00:00,2022-02-11 14:00:00,"Karachi, Pakistan",5
1305,Merch Sale Event,2024-01-03 05:00:00,2024-01-03 07:00:00,"Mexico City, Mexico",4
1306,Tour,2023-12-08 11:00:00,2023-12-08 15:00:00,"Karachi, Pakistan",4
1307,Concert,2023-09-29 04:00:00,2023-09-29 06:00:00,"Osaka, Japan",5
1308,Tour,2023-12-28 02:00:00,2023-12-28 03:00:00,"Lagos, Nigeria",4
1309,Tour,2022-04-29 05:00:00,2022-04-29 06:00:00,"Beijing, China",2
1310,Merch Sale Event,2024-01-28 05:00:00,2024-01-28 08:00:00,"Lagos, Nigeria",5
1311,Concert,2023-07-05 12:00:00,2023-07-05 14:00:00,"Dhaka, Bangladesh",3
1312,Tour,2024-07-30 15:00:00,2024-07-30 18:00:00,"Rio de Janeiro, Brazil",2
1313,Reality Show,2024-08-12 11:00:00,2024-08-12 14:00:00,"Istanbul, Turkey",3
1314,Reality Show,2024-07-19 19:00:00,2024-07-19 22:00:00,"Istanbul, Turkey",5
1315,Concert,2022-09-10 13:00:00,2022-09-10 14:00:00,"Lagos, Nigeria",2
1316,Fan Meet-Up,2023-04-29 08:00:00,2023-04-29 11:00:00,"Lagos, Nigeria",5
1317,Concert,2022-07-06 20:00:00,2022-07-06 23:00:00,"Rio de Janeiro, Brazil",5
1318,Reality Show,2023-06-06 11:00:00,2023-06-06 13:00:00,"Istanbul, Turkey",4
1319,Reality Show,2024-03-05 14:00:00,2024-03-05 17:00:00,"Karachi, Pakistan",5
1320,Fan Meet-Up,2023-11-03 13:00:00,2023-11-03 16:00:00,"Istanbul, Turkey",4
1321,Concert,2022-03-29 23:00:00,2022-03-30 01:00:00,"Chongqing, China",5
1322,Tour,2024-09-06 23:00:00,2024-09-07 01:00:00,"São Paulo, Brazil",3
1323,Merch Sale Event,2023-11-16 07:00:00,2023-11-16 10:00:00,"Lagos, Nigeria",3
1324,Tour,2024-10-30 22:00:00,2024-10-31 01:00:00,"Kolkata, India",3
1325,Fan Meet-Up,2023-11-29 03:00:00,2023-11-29 07:00:00,"Buenos Aires, Argentina",1
1326,Concert,2023-01-19 02:00:00,2023-01-19 06:00:00,"Istanbul, Turkey",4
1327,Fan Meet-Up,2023-06-28 03:00:00,2023-06-28 05:00:00,"Tianjin, China",3
1328,Fan Meet-Up,2022-07-13 08:00:00,2022-07-13 10:00:00,"Lagos, Nigeria",4
1329,Fan Meet-Up,2023-04-04 06:00:00,2023-04-04 09:00:00,"Cairo, Egypt",3
1330,Tour,2024-02-17 22:00:00,2024-02-18 02:00:00,"Tianjin, China",5
1331,Tour,2022-04-25 01:00:00,2022-04-25 02:00:00,"Dhaka, Bangladesh",5
1332,Fan Meet-Up,2022-07-15 07:00:00,2022-07-15 08:00:00,"Kolkata, India",1
1333,Reality Show,2024-04-10 23:00:00,2024-04-11 01:00:00,"Tianjin, China",1
1334,Tour,2022-08-21 06:00:00,2022-08-21 09:00:00,"Manila, Philippines",2
1335,Tour,2023-07-15 04:00:00,2023-07-15 08:00:00,"Shanghai, China",1
1336,Concert,2023-12-27 09:00:00,2023-12-27 13:00:00,"Kinshasa, DR Congo",4
1337,Concert,2022-05-12 20:00:00,2022-05-12 22:00:00,"Lagos, Nigeria",3
1338,Concert,2022-02-24 11:00:00,2022-02-24 13:00:00,"Istanbul, Turkey",2
1339,Tour,2022-04-28 18:00:00,2022-04-28 22:00:00,"Cairo, Egypt",4
1340,Concert,2023-02-07 06:00:00,2023-02-07 09:00:00,"Buenos Aires, Argentina",3
1341,Tour,2024-10-18 11:00:00,2024-10-18 13:00:00,"Istanbul, Turkey",1
1342,Tour,2023-08-08 19:00:00,2023-08-08 22:00:00,"São Paulo, Brazil",4
1343,Merch Sale Event,2023-11-26 07:00:00,2023-11-26 08:00:00,"Delhi, India",4
1344,Merch Sale Event,2023-05-10 17:00:00,2023-05-10 20:00:00,"Mumbai, India",1
1345,Merch Sale Event,2024-04-20 07:00:00,2024-04-20 09:00:00,"Manila, Philippines",2
1346,Fan Meet-Up,2023-06-11 08:00:00,2023-06-11 10:00:00,"Lagos, Nigeria",2
1347,Tour,2022-07-09 07:00:00,2022-07-09 08:00:00,"Beijing, China",1
1348,Concert,2022-01-01 13:00:00,2022-01-01 16:00:00,"Kolkata, India",5
1349,Tour,2024-01-20 19:00:00,2024-01-20 21:00:00,"Buenos Aires, Argentina",5
1350,Concert,2023-03-28 19:00:00,2023-03-28 23:00:00,"Beijing, China",2
1351,Merch Sale Event,2022-03-13 23:00:00,2022-03-14 01:00:00,"Kolkata, India",4
1352,Fan Meet-Up,2023-01-26 04:00:00,2023-01-26 05:00:00,"Karachi, Pakistan",4
1353,Fan Meet-Up,2023-09-07 00:00:00,2023-09-07 03:00:00,"Manila, Philippines",4
1354,Tour,2024-04-11 01:00:00,2024-04-11 04:00:00,"Kinshasa, DR Congo",2
1355,Fan Meet-Up,2022-12-21 09:00:00,2022-12-21 12:00:00,"Mumbai, India",1
1356,Merch Sale Event,2022-12-10 12:00:00,2022-12-10 16:00:00,"Istanbul, Turkey",1
1357,Fan Meet-Up,2022-01-02 05:00:00,2022-01-02 08:00:00,"Cairo, Egypt",4
1358,Tour,2023-07-09 20:00:00,2023-07-09 22:00:00,"Shanghai, China",3
1359,Tour,2023-04-25 18:00:00,2023-04-25 19:00:00,"Dhaka, Bangladesh",2
1360,Merch Sale Event,2021-12-06 11:00:00,2021-12-06 14:00:00,"Dhaka, Bangladesh",3
1361,Merch Sale Event,2024-10-18 14:00:00,2024-10-18 16:00:00,"Lagos, Nigeria",5
1362,Concert,2023-01-15 09:00:00,2023-01-15 10:00:00,"Tokyo, Japan",3
1363,Merch Sale Event,2023-03-28 02:00:00,2023-03-28 03:00:00,"Cairo, Egypt",3
1364,Concert,2022-02-20 19:00:00,2022-02-20 21:00:00,"Dhaka, Bangladesh",2
1365,Concert,2023-06-06 12:00:00,2023-06-06 13:00:00,"Istanbul, Turkey",3
1366,Merch Sale Event,2023-10-19 16:00:00,2023-10-19 18:00:00,"Mumbai, India",4
1367,Reality Show,2024-05-25 14:00:00,2024-05-25 18:00:00,"Cairo, Egypt",4
1368,Tour,2022-09-21 07:00:00,2022-09-21 08:00:00,"Manila, Philippines",1
1369,Reality Show,2023-04-12 15:00:00,2023-04-12 16:00:00,"Tianjin, China",5
1370,Fan Meet-Up,2023-02-14 09:00:00,2023-02-14 12:00:00,"Tianjin, China",5
1371,Tour,2023-01-01 02:00:00,2023-01-01 03:00:00,"Tianjin, China",5
1372,Concert,2022-10-11 01:00:00,2022-10-11 04:00:00,"Manila, Philippines",4
1373,Merch Sale Event,2022-12-18 04:00:00,2022-12-18 06:00:00,"Tianjin, China",5
1374,Reality Show,2022-10-24 23:00:00,2022-10-25 01:00:00,"Karachi, Pakistan",2
1375,Concert,2022-08-09 15:00:00,2022-08-09 19:00:00,"Kolkata, India",4
1376,Tour,2023-07-25 05:00:00,2023-07-25 09:00:00,"Lagos, Nigeria",4
1377,Merch Sale Event,2022-04-01 05:00:00,2022-04-01 09:00:00,"Kolkata, India",5
1378,Merch Sale Event,2023-12-30 16:00:00,2023-12-30 20:00:00,"Karachi, Pakistan",5
1379,Merch Sale Event,2021-11-07 10:00:00,2021-11-07 13:00:00,"Tianjin, China",1
1380,Fan Meet-Up,2022-05-16 01:00:00,2022-05-16 02:00:00,"Shanghai, China",2
1381,Fan Meet-Up,2024-01-07 14:00:00,2024-01-07 16:00:00,"São Paulo, Brazil",3
1382,Tour,2024-10-03 15:00:00,2024-10-03 19:00:00,"Mumbai, India",1
1383,Merch Sale Event,2023-05-09 06:00:00,2023-05-09 09:00:00,"São Paulo, Brazil",5
1384,Tour,2024-03-31 19:00:00,2024-03-31 20:00:00,"Tokyo, Japan",5
1385,Reality Show,2024-05-21 21:00:00,2024-05-21 23:00:00,"Istanbul, Turkey",4
1386,Merch Sale Event,2022-08-30 06:00:00,2022-08-30 10:00:00,"Osaka, Japan",2
1387,Reality Show,2022-09-21 12:00:00,2022-09-21 13:00:00,"Tianjin, China",3
1388,Fan Meet-Up,2023-11-02 05:00:00,2023-11-02 06:00:00,"Kinshasa, DR Congo",5
1389,Merch Sale Event,2022-11-29 22:00:00,2022-11-30 01:00:00,"Karachi, Pakistan",1
1390,Concert,2023-12-11 10:00:00,2023-12-11 14:00:00,"Rio de Janeiro, Brazil",1
1391,Merch Sale Event,2021-11-11 20:00:00,2021-11-11 23:00:00,"Karachi, Pakistan",1
1392,Reality Show,2022-12-23 04:00:00,2022-12-23 06:00:00,"Karachi, Pakistan",2
1393,Merch Sale Event,2023-06-03 00:00:00,2023-06-03 03:00:00,"Dhaka, Bangladesh",3
1394,Concert,2023-04-03 11:00:00,2023-04-03 15:00:00,"Dhaka, Bangladesh",2
1395,Tour,2023-03-25 08:00:00,2023-03-25 11:00:00,"Mexico City, Mexico",4
1396,Tour,2023-11-30 04:00:00,2023-11-30 08:00:00,"Tokyo, Japan",1
1397,Concert,2021-12-09 20:00:00,2021-12-10 00:00:00,"Kolkata, India",4
1398,Reality Show,2022-02-07 17:00:00,2022-02-07 21:00:00,"Dhaka, Bangladesh",2
1399,Concert,2023-10-28 08:00:00,2023-10-28 10:00:00,"Tokyo, Japan",4
1400,Reality Show,2023-03-05 10:00:00,2023-03-05 12:00:00,"Manila, Philippines",2
1401,Fan Meet-Up,2024-07-23 07:00:00,2024-07-23 10:00:00,"Delhi, India",2
1402,Tour,2022-10-09 17:00:00,2022-10-09 18:00:00,"Cairo, Egypt",4
1403,Reality Show,2021-11-04 22:00:00,2021-11-05 02:00:00,"Istanbul, Turkey",2
1404,Merch Sale Event,2022-10-27 23:00:00,2022-10-28 01:00:00,"Delhi, India",2
1405,Concert,2022-08-08 01:00:00,2022-08-08 03:00:00,"Osaka, Japan",2
1406,Reality Show,2023-11-29 01:00:00,2023-11-29 04:00:00,"Tianjin, China",4
1407,Tour,2023-01-13 17:00:00,2023-01-13 18:00:00,"Cairo, Egypt",1
1408,Reality Show,2022-05-16 22:00:00,2022-05-17 00:00:00,"Rio de Janeiro, Brazil",1
1409,Reality Show,2023-08-26 02:00:00,2023-08-26 04:00:00,"Tokyo, Japan",4
1410,Fan Meet-Up,2023-07-01 11:00:00,2023-07-01 15:00:00,"Osaka, Japan",3
1411,Concert,2024-10-14 02:00:00,2024-10-14 04:00:00,"Mexico City, Mexico",2
1412,Merch Sale Event,2023-11-26 13:00:00,2023-11-26 17:00:00,"Tokyo, Japan",3
1413,Reality Show,2022-10-28 22:00:00,2022-10-28 23:00:00,"Karachi, Pakistan",4
1414,Reality Show,2022-06-25 15:00:00,2022-06-25 17:00:00,"Delhi, India",4
1415,Tour,2023-09-16 00:00:00,2023-09-16 04:00:00,"Manila, Philippines",5
1416,Fan Meet-Up,2023-09-22 17:00:00,2023-09-22 20:00:00,"Lagos, Nigeria",1
1417,Tour,2023-12-18 15:00:00,2023-12-18 19:00:00,"São Paulo, Brazil",4
1418,Concert,2023-09-09 02:00:00,2023-09-09 03:00:00,"Rio de Janeiro, Brazil",3
1419,Fan Meet-Up,2022-05-11 03:00:00,2022-05-11 05:00:00,"Kolkata, India",5
1420,Merch Sale Event,2023-01-29 01:00:00,2023-01-29 02:00:00,"Tokyo, Japan",1
1421,Fan Meet-Up,2024-05-30 03:00:00,2024-05-30 04:00:00,"Beijing, China",2
1422,Tour,2022-05-01 14:00:00,2022-05-01 18:00:00,"Istanbul, Turkey",5
1423,Tour,2022-06-10 04:00:00,2022-06-10 05:00:00,"Manila, Philippines",2
1424,Reality Show,2023-06-13 10:00:00,2023-06-13 11:00:00,"Chongqing, China",4
1425,Reality Show,2024-05-06 07:00:00,2024-05-06 10:00:00,"Shanghai, China",3
1426,Fan Meet-Up,2022-03-04 20:00:00,2022-03-05 00:00:00,"Osaka, Japan",1
1427,Fan Meet-Up,2022-10-11 20:00:00,2022-10-12 00:00:00,"Dhaka, Bangladesh",2
1428,Fan Meet-Up,2023-06-14 04:00:00,2023-06-14 07:00:00,"Karachi, Pakistan",5
1429,Concert,2022-06-10 18:00:00,2022-06-10 20:00:00,"Osaka, Japan",5
1430,Concert,2022-12-14 01:00:00,2022-12-14 02:00:00,"Lagos, Nigeria",5
1431,Concert,2024-09-18 16:00:00,2024-09-18 19:00:00,"Beijing, China",4
1432,Reality Show,2024-07-21 05:00:00,2024-07-21 09:00:00,"Chongqing, China",2
1433,Reality Show,2023-12-17 20:00:00,2023-12-18 00:00:00,"Kolkata, India",4
1434,Merch Sale Event,2022-05-20 22:00:00,2022-05-21 01:00:00,"Cairo, Egypt",4
1435,Reality Show,2024-02-01 09:00:00,2024-02-01 13:00:00,"Kinshasa, DR Congo",3
1436,Reality Show,2022-09-17 12:00:00,2022-09-17 13:00:00,"Dhaka, Bangladesh",5
1437,Fan Meet-Up,2024-04-02 01:00:00,2024-04-02 05:00:00,"Karachi, Pakistan",4
1438,Fan Meet-Up,2022-04-12 09:00:00,2022-04-12 12:00:00,"Mexico City, Mexico",3
1439,Tour,2023-11-17 18:00:00,2023-11-17 22:00:00,"Lagos, Nigeria",4
1440,Reality Show,2024-09-01 05:00:00,2024-09-01 09:00:00,"Buenos Aires, Argentina",2
1441,Tour,2023-07-07 13:00:00,2023-07-07 16:00:00,"Tianjin, China",2
1442,Tour,2023-08-10 09:00:00,2023-08-10 10:00:00,"Istanbul, Turkey",1
1443,Tour,2023-01-04 18:00:00,2023-01-04 20:00:00,"Osaka, Japan",2
1444,Merch Sale Event,2022-08-24 08:00:00,2022-08-24 11:00:00,"Tianjin, China",1
1445,Tour,2023-10-13 10:00:00,2023-10-13 14:00:00,"Mumbai, India",3
1446,Reality Show,2022-06-10 11:00:00,2022-06-10 13:00:00,"São Paulo, Brazil",1
1447,Fan Meet-Up,2024-06-04 20:00:00,2024-06-04 23:00:00,"Delhi, India",4
1448,Merch Sale Event,2022-04-20 01:00:00,2022-04-20 04:00:00,"Tianjin, China",2
1449,Concert,2024-09-08 11:00:00,2024-09-08 14:00:00,"Manila, Philippines",3
1450,Fan Meet-Up,2022-05-17 21:00:00,2022-05-17 22:00:00,"Mumbai, India",1
1451,Merch Sale Event,2023-03-02 12:00:00,2023-03-02 16:00:00,"Shanghai, China",5
1452,Reality Show,2023-06-27 01:00:00,2023-06-27 05:00:00,"Delhi, India",1
1453,Merch Sale Event,2023-04-21 17:00:00,2023-04-21 20:00:00,"Delhi, India",3
1454,Merch Sale Event,2022-10-23 10:00:00,2022-10-23 12:00:00,"Kinshasa, DR Congo",3
1455,Merch Sale Event,2023-01-06 21:00:00,2023-01-07 00:00:00,"Beijing, China",5
